depth,latitude,depth_span,lat_span,no3,chl
21.72615025,46.5,3.3579245,0.5,8.248759,0.26911655
21.72615025,47,3.3579245,0.5,8.783971,0.2743101
21.72615025,47.5,3.3579245,0.5,8.979892,0.2788068
21.72615025,48,3.3579245,0.5,8.950252,0.28291947
21.72615025,48.5,3.3579245,0.5,9.133245,0.29032993
21.72615025,49,3.3579245,0.5,9.489062,0.29823235
21.72615025,49.5,3.3579245,0.5,9.486644,0.32225847
21.72615025,50,3.3579245,0.5,9.536998,0.34128156
25.36659075,15,3.9229565,0.5,0.007044048,0.08519158
25.36659075,15.5,3.9229565,0.5,0.00286002,0.07979365
25.36659075,16,3.9229565,0.5,0.001898906,0.076260105
25.36659075,16.5,3.9229565,0.5,0.00368041,0.074463755
25.36659075,17,3.9229565,0.5,0.002951791,0.074738875
25.36659075,17.5,3.9229565,0.5,0.000953213,0.07097759
25.36659075,18,3.9229565,0.5,0.000786476,0.06961998
25.36659075,18.5,3.9229565,0.5,0.001695262,0.070767425
25.36659075,19,3.9229565,0.5,0.001338565,0.06903522
25.36659075,19.5,3.9229565,0.5,0.000940943,0.059244875
25.36659075,20,3.9229565,0.5,0.000555878,0.054830994
25.36659075,20.5,3.9229565,0.5,0.000482536,0.050069403
25.36659075,21,3.9229565,0.5,0.000473111,0.047754955
25.36659075,21.5,3.9229565,0.5,0.000456198,0.046712037
25.36659075,22,3.9229565,0.5,0.000453597,0.045345943
25.36659075,22.5,3.9229565,0.5,0.000452511,0.04519579
25.36659075,23,3.9229565,0.5,0.000443635,0.04520999
25.36659075,23.5,3.9229565,0.5,0.000439151,0.04561422
25.36659075,24,3.9229565,0.5,0.000442077,0.045951407
25.36659075,24.5,3.9229565,0.5,0.000446224,0.046307374
25.36659075,25,3.9229565,0.5,0.000446561,0.046224322
25.36659075,25.5,3.9229565,0.5,0.000457607,0.046570044
25.36659075,26,3.9229565,0.5,0.000470136,0.047191586
25.36659075,26.5,3.9229565,0.5,0.00048081,0.04722629
25.36659075,27,3.9229565,0.5,0.000504401,0.047348756
25.36659075,27.5,3.9229565,0.5,0.000529385,0.04689946
25.36659075,28,3.9229565,0.5,0.000548038,0.046526562
25.36659075,28.5,3.9229565,0.5,0.000576528,0.04708422
25.36659075,29,3.9229565,0.5,0.000607614,0.046921622
25.36659075,29.5,3.9229565,0.5,0.000653753,0.046071224
25.36659075,30,3.9229565,0.5,0.000715508,0.04562321
25.36659075,30.5,3.9229565,0.5,0.000773941,0.045862235
25.36659075,31,3.9229565,0.5,0.000855584,0.046267033
25.36659075,31.5,3.9229565,0.5,0.000918155,0.046576727
25.36659075,32,3.9229565,0.5,0.000967462,0.046656806
25.36659075,32.5,3.9229565,0.5,0.000993045,0.04773259
25.36659075,33,3.9229565,0.5,0.000994365,0.04984994
25.36659075,33.5,3.9229565,0.5,0.000935063,0.053951528
25.36659075,34,3.9229565,0.5,0.000848958,0.05854056
25.36659075,34.5,3.9229565,0.5,0.000806591,0.061210785
25.36659075,35,3.9229565,0.5,0.000971118,0.06844055
25.36659075,35.5,3.9229565,0.5,0.002215073,0.07709202
25.36659075,36,3.9229565,0.5,0.010455287,0.09800545
25.36659075,36.5,3.9229565,0.5,0.037180483,0.13104697
25.36659075,37,3.9229565,0.5,0.113379635,0.16190487
25.36659075,37.5,3.9229565,0.5,0.2843375,0.17431755
25.36659075,38,3.9229565,0.5,0.4184197,0.17562114
25.36659075,38.5,3.9229565,0.5,0.67992485,0.17650835
25.36659075,39,3.9229565,0.5,0.93464905,0.18074016
25.36659075,39.5,3.9229565,0.5,1.2912756,0.18175824
25.36659075,40,3.9229565,0.5,1.7093549,0.184786
25.36659075,40.5,3.9229565,0.5,2.0862129,0.18650366
25.36659075,41,3.9229565,0.5,2.3761513,0.19091034
25.36659075,41.5,3.9229565,0.5,2.74706,0.19537489
25.36659075,42,3.9229565,0.5,3.3092782,0.20119399
25.36659075,42.5,3.9229565,0.5,3.9360476,0.204573
25.36659075,43,3.9229565,0.5,4.345858,0.20895949
25.36659075,43.5,3.9229565,0.5,4.769913,0.21485522
25.36659075,44,3.9229565,0.5,5.462736,0.225326
25.36659075,44.5,3.9229565,0.5,5.981372,0.23312135
25.36659075,45,3.9229565,0.5,6.4841385,0.243676
25.36659075,45.5,3.9229565,0.5,7.047071,0.2534268
25.36659075,46,3.9229565,0.5,7.606723,0.26049307
25.36659075,46.5,3.9229565,0.5,8.268011,0.26857015
25.36659075,47,3.9229565,0.5,8.802854,0.2737594
25.36659075,47.5,3.9229565,0.5,8.998548,0.27812576
25.36659075,48,3.9229565,0.5,8.9688015,0.28215167
25.36659075,48.5,3.9229565,0.5,9.156277,0.28973353
25.36659075,49,3.9229565,0.5,9.515036,0.29672393
25.36659075,49.5,3.9229565,0.5,9.528289,0.32004926
25.36659075,50,3.9229565,0.5,9.584824,0.33913147
29.6337555,15,4.611373,0.5,0.007444998,0.08609812
29.6337555,15.5,4.611373,0.5,0.00285718,0.08103065
29.6337555,16,4.611373,0.5,0.002199485,0.077295005
29.6337555,16.5,4.611373,0.5,0.003982426,0.07556224
29.6337555,17,4.611373,0.5,0.003003483,0.075849526
29.6337555,17.5,4.611373,0.5,0.000867297,0.07186268
29.6337555,18,4.611373,0.5,0.000860256,0.07069444
29.6337555,18.5,4.611373,0.5,0.001854932,0.071603514
29.6337555,19,4.611373,0.5,0.001430114,0.06971493
29.6337555,19.5,4.611373,0.5,0.000914057,0.059379842
29.6337555,20,4.611373,0.5,0.000530487,0.054910824
29.6337555,20.5,4.611373,0.5,0.000446099,0.050044455
29.6337555,21,4.611373,0.5,0.000432279,0.047712214
29.6337555,21.5,4.611373,0.5,0.000411358,0.046652425
29.6337555,22,4.611373,0.5,0.00040823,0.045280583
29.6337555,22.5,4.611373,0.5,0.000411226,0.0451488
29.6337555,23,4.611373,0.5,0.000399931,0.045143068
29.6337555,23.5,4.611373,0.5,0.000393012,0.045534577
29.6337555,24,4.611373,0.5,0.000396679,0.0458503
29.6337555,24.5,4.611373,0.5,0.000403561,0.04617515
29.6337555,25,4.611373,0.5,0.000410922,0.046064295
29.6337555,25.5,4.611373,0.5,0.000416792,0.04638618
29.6337555,26,4.611373,0.5,0.000437682,0.047081903
29.6337555,26.5,4.611373,0.5,0.000447889,0.047008354
29.6337555,27,4.611373,0.5,0.000476462,0.04710699
29.6337555,27.5,4.611373,0.5,0.000505667,0.04656659
29.6337555,28,4.611373,0.5,0.000537326,0.04619452
29.6337555,28.5,4.611373,0.5,0.000574082,0.04681249
29.6337555,29,4.611373,0.5,0.000620239,0.046592116
29.6337555,29.5,4.611373,0.5,0.000678363,0.045793004
29.6337555,30,4.611373,0.5,0.000759947,0.045528162
29.6337555,30.5,4.611373,0.5,0.000859127,0.04616456
29.6337555,31,4.611373,0.5,0.000973901,0.04727123
29.6337555,31.5,4.611373,0.5,0.001060321,0.04805146
29.6337555,32,4.611373,0.5,0.001114464,0.04877514
29.6337555,32.5,4.611373,0.5,0.001136427,0.050378677
29.6337555,33,4.611373,0.5,0.001138708,0.053572956
29.6337555,33.5,4.611373,0.5,0.001086448,0.059649874
29.6337555,34,4.611373,0.5,0.001061855,0.06613929
29.6337555,34.5,4.611373,0.5,0.001205548,0.06926754
29.6337555,35,4.611373,0.5,0.002135804,0.07916172
29.6337555,35.5,4.611373,0.5,0.004423379,0.08990589
29.6337555,36,4.611373,0.5,0.019378997,0.11643458
29.6337555,36.5,4.611373,0.5,0.0757571,0.15071954
29.6337555,37,4.611373,0.5,0.18827516,0.17187966
29.6337555,37.5,4.611373,0.5,0.38102245,0.17599753
29.6337555,38,4.611373,0.5,0.51392156,0.17612663
29.6337555,38.5,4.611373,0.5,0.76816446,0.1759264
29.6337555,39,4.611373,0.5,1.0274701,0.17969298
29.6337555,39.5,4.611373,0.5,1.356867,0.18074931
29.6337555,40,4.611373,0.5,1.7895267,0.1840614
29.6337555,40.5,4.611373,0.5,2.187329,0.18577027
29.6337555,41,4.611373,0.5,2.477544,0.19079596
29.6337555,41.5,4.611373,0.5,2.8325253,0.19694456
29.6337555,42,4.611373,0.5,3.3775213,0.20056155
29.6337555,42.5,4.611373,0.5,4.0030136,0.2045019
29.6337555,43,4.611373,0.5,4.433625,0.2093833
29.6337555,43.5,4.611373,0.5,4.8306065,0.21475577
29.6337555,44,4.611373,0.5,5.5047984,0.22484954
29.6337555,44.5,4.611373,0.5,6.021959,0.23246981
29.6337555,45,4.611373,0.5,6.513498,0.24283187
29.6337555,45.5,4.611373,0.5,7.073943,0.25236857
29.6337555,46,4.611373,0.5,7.630408,0.25957057
29.6337555,46.5,4.611373,0.5,8.295085,0.26725507
29.6337555,47,4.611373,0.5,8.8346615,0.27234823
29.6337555,47.5,4.611373,0.5,9.032403,0.27670285
29.6337555,48,4.611373,0.5,8.999646,0.2804998
29.6337555,48.5,4.611373,0.5,9.193797,0.28862062
29.6337555,49,4.611373,0.5,9.557576,0.29438505
29.6337555,49.5,4.611373,0.5,9.59638,0.3155953
29.6337555,50,4.611373,0.5,9.67222,0.33435002
34.66427225,15,5.4496605,0.5,0.008457853,0.08800087
34.66427225,15.5,5.4496605,0.5,0.003184717,0.08308364
34.66427225,16,5.4496605,0.5,0.0030106,0.07938959
34.66427225,16.5,5.4496605,0.5,0.004541976,0.07762628
34.66427225,17,5.4496605,0.5,0.003284741,0.07781042
34.66427225,17.5,5.4496605,0.5,0.000813087,0.07382764
34.66427225,18,5.4496605,0.5,0.001043383,0.07282568
34.66427225,18.5,5.4496605,0.5,0.0021614,0.073369615
34.66427225,19,5.4496605,0.5,0.00173604,0.071353376
34.66427225,19.5,5.4496605,0.5,0.00092139,0.06004918
34.66427225,20,5.4496605,0.5,0.000602808,0.05550022
34.66427225,20.5,5.4496605,0.5,0.000421611,0.05016964
34.66427225,21,5.4496605,0.5,0.000402017,0.0477319
34.66427225,21.5,5.4496605,0.5,0.000381403,0.04660311
34.66427225,22,5.4496605,0.5,0.000377786,0.045203164
34.66427225,22.5,5.4496605,0.5,0.000378974,0.04507868
34.66427225,23,5.4496605,0.5,0.000364275,0.04503742
34.66427225,23.5,5.4496605,0.5,0.000357783,0.045404214
34.66427225,24,5.4496605,0.5,0.000363757,0.045683023
34.66427225,24.5,5.4496605,0.5,0.000373331,0.04591828
34.66427225,25,5.4496605,0.5,0.000387185,0.04580608
34.66427225,25.5,5.4496605,0.5,0.000396172,0.046069834
34.66427225,26,5.4496605,0.5,0.000426792,0.04696353
34.66427225,26.5,5.4496605,0.5,0.000441668,0.04665685
34.66427225,27,5.4496605,0.5,0.000472725,0.046724636
34.66427225,27.5,5.4496605,0.5,0.000512254,0.046046503
34.66427225,28,5.4496605,0.5,0.000580333,0.045792677
34.66427225,28.5,5.4496605,0.5,0.000638031,0.046478827
34.66427225,29,5.4496605,0.5,0.000713251,0.046272863
34.66427225,29.5,5.4496605,0.5,0.00079391,0.04565952
34.66427225,30,5.4496605,0.5,0.000902678,0.04582242
34.66427225,30.5,5.4496605,0.5,0.001047713,0.047275186
34.66427225,31,5.4496605,0.5,0.001205071,0.04942672
34.66427225,31.5,5.4496605,0.5,0.00132237,0.050917666
34.66427225,32,5.4496605,0.5,0.001379732,0.05253789
34.66427225,32.5,5.4496605,0.5,0.001406559,0.05482631
34.66427225,33,5.4496605,0.5,0.001451621,0.059652723
34.66427225,33.5,5.4496605,0.5,0.001700927,0.06865781
34.66427225,34,5.4496605,0.5,0.002302455,0.07788687
34.66427225,34.5,5.4496605,0.5,0.00287994,0.081968285
34.66427225,35,5.4496605,0.5,0.005958397,0.09522777
34.66427225,35.5,5.4496605,0.5,0.010939745,0.108847275
34.66427225,36,5.4496605,0.5,0.0398956,0.1390457
34.66427225,36.5,5.4496605,0.5,0.14268982,0.16609043
34.66427225,37,5.4496605,0.5,0.3016483,0.1753156
34.66427225,37.5,5.4496605,0.5,0.5083003,0.17592125
34.66427225,38,5.4496605,0.5,0.64022964,0.17675982
34.66427225,38.5,5.4496605,0.5,0.8904094,0.17617661
34.66427225,39,5.4496605,0.5,1.1485715,0.17948003
34.66427225,39.5,5.4496605,0.5,1.4584775,0.18034431
34.66427225,40,5.4496605,0.5,1.8990453,0.18416297
34.66427225,40.5,5.4496605,0.5,2.3124437,0.18581073
34.66427225,41,5.4496605,0.5,2.6050694,0.1916661
34.66427225,41.5,5.4496605,0.5,2.9452043,0.20120703
34.66427225,42,5.4496605,0.5,3.4816127,0.20078245
34.66427225,42.5,5.4496605,0.5,4.1098986,0.20543212
34.66427225,43,5.4496605,0.5,4.5570064,0.21105543
34.66427225,43.5,5.4496605,0.5,4.932728,0.21606487
34.66427225,44,5.4496605,0.5,5.584758,0.22593437
34.66427225,44.5,5.4496605,0.5,6.0924993,0.23241253
34.66427225,45,5.4496605,0.5,6.573478,0.24221757
34.66427225,45.5,5.4496605,0.5,7.12336,0.25083682
34.66427225,46,5.4496605,0.5,7.677922,0.25824827
34.66427225,46.5,5.4496605,0.5,8.341719,0.2655553
34.66427225,47,5.4496605,0.5,8.887748,0.27063859
34.66427225,47.5,5.4496605,0.5,9.08982,0.2749614
34.66427225,48,5.4496605,0.5,9.058458,0.27842045
34.66427225,48.5,5.4496605,0.5,9.258606,0.28710306
34.66427225,49,5.4496605,0.5,9.634624,0.29141453
34.66427225,49.5,5.4496605,0.5,9.718495,0.30789927
34.66427225,50,5.4496605,0.5,9.837911,0.32403952
40.62398575,15,6.4697665,0.5,0.010069134,0.09194905
40.62398575,15.5,6.4697665,0.5,0.004276699,0.08667257
40.62398575,16,6.4697665,0.5,0.004876052,0.083801396
40.62398575,16.5,6.4697665,0.5,0.006040526,0.0822398
40.62398575,17,6.4697665,0.5,0.00419242,0.08252539
40.62398575,17.5,6.4697665,0.5,0.001009414,0.07885841
40.62398575,18,6.4697665,0.5,0.001615451,0.076864175
40.62398575,18.5,6.4697665,0.5,0.002915206,0.0769383
40.62398575,19,6.4697665,0.5,0.002592828,0.074942015
40.62398575,19.5,6.4697665,0.5,0.00105437,0.06205011
40.62398575,20,6.4697665,0.5,0.000990787,0.057486523
40.62398575,20.5,6.4697665,0.5,0.000423812,0.050832994
40.62398575,21,6.4697665,0.5,0.000398496,0.0480563
40.62398575,21.5,6.4697665,0.5,0.000383648,0.046667296
40.62398575,22,6.4697665,0.5,0.0003773,0.04515096
40.62398575,22.5,6.4697665,0.5,0.000372838,0.045000006
40.62398575,23,6.4697665,0.5,0.000356596,0.044877313
40.62398575,23.5,6.4697665,0.5,0.000348651,0.045181718
40.62398575,24,6.4697665,0.5,0.000356592,0.04533528
40.62398575,24.5,6.4697665,0.5,0.000370644,0.045443267
40.62398575,25,6.4697665,0.5,0.000389326,0.04529801
40.62398575,25.5,6.4697665,0.5,0.000410992,0.045592967
40.62398575,26,6.4697665,0.5,0.00046971,0.046940926
40.62398575,26.5,6.4697665,0.5,0.000467096,0.046114832
40.62398575,27,6.4697665,0.5,0.000502002,0.046170995
40.62398575,27.5,6.4697665,0.5,0.00055499,0.04556721
40.62398575,28,6.4697665,0.5,0.0006546,0.04556822
40.62398575,28.5,6.4697665,0.5,0.000749672,0.046427242
40.62398575,29,6.4697665,0.5,0.000855752,0.046365812
40.62398575,29.5,6.4697665,0.5,0.000972,0.046090387
40.62398575,30,6.4697665,0.5,0.00112264,0.046991892
40.62398575,30.5,6.4697665,0.5,0.001329901,0.049735747
40.62398575,31,6.4697665,0.5,0.001579816,0.0533045
40.62398575,31.5,6.4697665,0.5,0.001738239,0.055612028
40.62398575,32,6.4697665,0.5,0.00185057,0.05844785
40.62398575,32.5,6.4697665,0.5,0.001908314,0.061882213
40.62398575,33,6.4697665,0.5,0.002356247,0.069137014
40.62398575,33.5,6.4697665,0.5,0.004827598,0.081430845
40.62398575,34,6.4697665,0.5,0.007363902,0.094349906
40.62398575,34.5,6.4697665,0.5,0.008958846,0.10074326
40.62398575,35,6.4697665,0.5,0.017633278,0.11715851
40.62398575,35.5,6.4697665,0.5,0.028982166,0.13501514
40.62398575,36,6.4697665,0.5,0.08625078,0.16135456
40.62398575,36.5,6.4697665,0.5,0.24311016,0.17511474
40.62398575,37,6.4697665,0.5,0.44524252,0.17581916
40.62398575,37.5,6.4697665,0.5,0.6557534,0.17639294
40.62398575,38,6.4697665,0.5,0.7878473,0.17788693
40.62398575,38.5,6.4697665,0.5,1.0362681,0.17721318
40.62398575,39,6.4697665,0.5,1.290937,0.17982039
40.62398575,39.5,6.4697665,0.5,1.5939695,0.18058892
40.62398575,40,6.4697665,0.5,2.0441036,0.1847341
40.62398575,40.5,6.4697665,0.5,2.4753003,0.18653132
40.62398575,41,6.4697665,0.5,2.7729013,0.19369589
40.62398575,41.5,6.4697665,0.5,3.1058004,0.20940554
40.62398575,42,6.4697665,0.5,3.6380155,0.20285922
40.62398575,42.5,6.4697665,0.5,4.278005,0.20880678
40.62398575,43,6.4697665,0.5,4.73073,0.21618392
40.62398575,43.5,6.4697665,0.5,5.0947843,0.22122699
40.62398575,44,6.4697665,0.5,5.7201085,0.23074096
40.62398575,44.5,6.4697665,0.5,6.229029,0.23601207
40.62398575,45,6.4697665,0.5,6.6948967,0.24422403
40.62398575,45.5,6.4697665,0.5,7.2308426,0.2506316
40.62398575,46,6.4697665,0.5,7.7777658,0.25884175
40.62398575,46.5,6.4697665,0.5,8.429696,0.26470292
40.62398575,47,6.4697665,0.5,8.975828,0.26945996
40.62398575,47.5,6.4697665,0.5,9.188572,0.27356738
40.62398575,48,6.4697665,0.5,9.163605,0.2770292
40.62398575,48.5,6.4697665,0.5,9.387876,0.28644997
40.62398575,49,6.4697665,0.5,9.77955,0.29010087
40.62398575,49.5,6.4697665,0.5,9.940747,0.2995708
40.62398575,50,6.4697665,0.5,10.118479,0.3126104
47.713929,15,7.71012,0.5,0.016862225,0.101790264
47.713929,15.5,7.71012,0.5,0.00811346,0.09520392
47.713929,16,7.71012,0.5,0.009898714,0.09416509
47.713929,16.5,7.71012,0.5,0.010104766,0.093443654
47.713929,17,7.71012,0.5,0.008031237,0.09529111
47.713929,17.5,7.71012,0.5,0.002517004,0.09101357
47.713929,18,7.71012,0.5,0.003261599,0.08710602
47.713929,18.5,7.71012,0.5,0.004917371,0.084904075
47.713929,19,7.71012,0.5,0.004763558,0.08293327
47.713929,19.5,7.71012,0.5,0.001574948,0.0677258
47.713929,20,7.71012,0.5,0.001731029,0.062668405
47.713929,20.5,7.71012,0.5,0.000528178,0.053547055
47.713929,21,7.71012,0.5,0.000453205,0.049524218
47.713929,21.5,7.71012,0.5,0.000443342,0.04734374
47.713929,22,7.71012,0.5,0.000430776,0.045521807
47.713929,22.5,7.71012,0.5,0.000417091,0.045231894
47.713929,23,7.71012,0.5,0.000401181,0.044939503
47.713929,23.5,7.71012,0.5,0.000391081,0.045134533
47.713929,24,7.71012,0.5,0.000398983,0.044896953
47.713929,24.5,7.71012,0.5,0.000415842,0.044895727
47.713929,25,7.71012,0.5,0.00044153,0.044681866
47.713929,25.5,7.71012,0.5,0.000475088,0.045159206
47.713929,26,7.71012,0.5,0.000693626,0.047731314
47.713929,26.5,7.71012,0.5,0.000532502,0.045695644
47.713929,27,7.71012,0.5,0.000570957,0.045760132
47.713929,27.5,7.71012,0.5,0.000625175,0.045828715
47.713929,28,7.71012,0.5,0.000714251,0.04628289
47.713929,28.5,7.71012,0.5,0.000803985,0.04756603
47.713929,29,7.71012,0.5,0.000897824,0.04775594
47.713929,29.5,7.71012,0.5,0.001005732,0.047755513
47.713929,30,7.71012,0.5,0.001136635,0.049659636
47.713929,30.5,7.71012,0.5,0.001318948,0.05423555
47.713929,31,7.71012,0.5,0.001698026,0.05926687
47.713929,31.5,7.71012,0.5,0.00171297,0.06255324
47.713929,32,7.71012,0.5,0.001977407,0.06730602
47.713929,32.5,7.71012,0.5,0.002417054,0.07286714
47.713929,33,7.71012,0.5,0.004595912,0.08281179
47.713929,33.5,7.71012,0.5,0.011939844,0.098231584
47.713929,34,7.71012,0.5,0.021785036,0.114260375
47.713929,34.5,7.71012,0.5,0.02771549,0.12299024
47.713929,35,7.71012,0.5,0.047324315,0.14325818
47.713929,35.5,7.71012,0.5,0.075714014,0.16240175
47.713929,36,7.71012,0.5,0.17396545,0.17521827
47.713929,36.5,7.71012,0.5,0.37981647,0.1767296
47.713929,37,7.71012,0.5,0.6070432,0.17712383
47.713929,37.5,7.71012,0.5,0.8177532,0.17773755
47.713929,38,7.71012,0.5,0.95375276,0.17901953
47.713929,38.5,7.71012,0.5,1.2014802,0.17880243
47.713929,39,7.71012,0.5,1.4576411,0.18058193
47.713929,39.5,7.71012,0.5,1.766258,0.18153743
47.713929,40,7.71012,0.5,2.2267377,0.18611552
47.713929,40.5,7.71012,0.5,2.673798,0.18924372
47.713929,41,7.71012,0.5,2.9873118,0.1988167
47.713929,41.5,7.71012,0.5,3.330698,0.21738368
47.713929,42,7.71012,0.5,3.8616338,0.21122402
47.713929,42.5,7.71012,0.5,4.5176797,0.21989843
47.713929,43,7.71012,0.5,4.979432,0.23045345
47.713929,43.5,7.71012,0.5,5.328755,0.23649281
47.713929,44,7.71012,0.5,5.929651,0.24551137
47.713929,44.5,7.71012,0.5,6.4574924,0.25086886
47.713929,45,7.71012,0.5,6.9178934,0.25838512
47.713929,45.5,7.71012,0.5,7.4345665,0.26017687
47.713929,46,7.71012,0.5,7.9589453,0.26834616
47.713929,46.5,7.71012,0.5,8.602665,0.27074787
47.713929,47,7.71012,0.5,9.152112,0.27456883
47.713929,47.5,7.71012,0.5,9.386006,0.27806717
47.713929,48,7.71012,0.5,9.371493,0.2800396
47.713929,48.5,7.71012,0.5,9.632872,0.29067764
47.713929,49,7.71012,0.5,10.036398,0.29566547
47.713929,49.5,7.71012,0.5,10.280104,0.29759413
47.713929,50,7.71012,0.5,10.537807,0.30719528
56.1773855,15,9.216793,0.5,0.060692474,0.120092824
56.1773855,15.5,9.216793,0.5,0.03159501,0.116065554
56.1773855,16,9.216793,0.5,0.035017285,0.11716434
56.1773855,16.5,9.216793,0.5,0.027456837,0.115580015
56.1773855,17,9.216793,0.5,0.025838887,0.12122383
56.1773855,17.5,9.216793,0.5,0.011853192,0.12003098
56.1773855,18,9.216793,0.5,0.009368468,0.11310967
56.1773855,18.5,9.216793,0.5,0.011556024,0.10433144
56.1773855,19,9.216793,0.5,0.01203455,0.10254856
56.1773855,19.5,9.216793,0.5,0.003654876,0.082569726
56.1773855,20,9.216793,0.5,0.003753742,0.07646173
56.1773855,20.5,9.216793,0.5,0.000999781,0.06276508
56.1773855,21,9.216793,0.5,0.000597462,0.054848872
56.1773855,21.5,9.216793,0.5,0.000585687,0.05098349
56.1773855,22,9.216793,0.5,0.000560613,0.048115022
56.1773855,22.5,9.216793,0.5,0.000532092,0.047648866
56.1773855,23,9.216793,0.5,0.000507453,0.04682886
56.1773855,23.5,9.216793,0.5,0.000493591,0.04677057
56.1773855,24,9.216793,0.5,0.000500178,0.04580873
56.1773855,24.5,9.216793,0.5,0.000518157,0.04557371
56.1773855,25,9.216793,0.5,0.000539926,0.04533482
56.1773855,25.5,9.216793,0.5,0.000578567,0.046091687
56.1773855,26,9.216793,0.5,0.001395577,0.050526977
56.1773855,26.5,9.216793,0.5,0.000605945,0.046822377
56.1773855,27,9.216793,0.5,0.000628686,0.04713046
56.1773855,27.5,9.216793,0.5,0.000668515,0.04863353
56.1773855,28,9.216793,0.5,0.000709556,0.049792077
56.1773855,28.5,9.216793,0.5,0.000736122,0.051930446
56.1773855,29,9.216793,0.5,0.000794867,0.052964658
56.1773855,29.5,9.216793,0.5,0.000866511,0.053006627
56.1773855,30,9.216793,0.5,0.000962942,0.05633224
56.1773855,30.5,9.216793,0.5,0.001237859,0.064159565
56.1773855,31,9.216793,0.5,0.002458157,0.07063769
56.1773855,31.5,9.216793,0.5,0.002053475,0.075917535
56.1773855,32,9.216793,0.5,0.003765818,0.083864786
56.1773855,32.5,9.216793,0.5,0.006277299,0.09283165
56.1773855,33,9.216793,0.5,0.012714517,0.104124986
56.1773855,33.5,9.216793,0.5,0.028293636,0.12107005
56.1773855,34,9.216793,0.5,0.055455696,0.13603124
56.1773855,34.5,9.216793,0.5,0.0722885,0.14339568
56.1773855,35,9.216793,0.5,0.1166377,0.16462614
56.1773855,35.5,9.216793,0.5,0.176474,0.17697424
56.1773855,36,9.216793,0.5,0.3092348,0.17866655
56.1773855,36.5,9.216793,0.5,0.54273057,0.1783921
56.1773855,37,9.216793,0.5,0.7800831,0.17995875
56.1773855,37.5,9.216793,0.5,0.99329096,0.1798959
56.1773855,38,9.216793,0.5,1.1387188,0.18139529
56.1773855,38.5,9.216793,0.5,1.3956677,0.18171862
56.1773855,39,9.216793,0.5,1.6596206,0.18498409
56.1773855,39.5,9.216793,0.5,1.9783926,0.18698302
56.1773855,40,9.216793,0.5,2.4489653,0.19354035
56.1773855,40.5,9.216793,0.5,2.911951,0.19985011
56.1773855,41,9.216793,0.5,3.2451463,0.21247149
56.1773855,41.5,9.216793,0.5,3.618809,0.22913638
56.1773855,42,9.216793,0.5,4.155781,0.231268
56.1773855,42.5,9.216793,0.5,4.836658,0.24607337
56.1773855,43,9.216793,0.5,5.329363,0.2614472
56.1773855,43.5,9.216793,0.5,5.6693687,0.26834762
56.1773855,44,9.216793,0.5,6.2570863,0.27683923
56.1773855,44.5,9.216793,0.5,6.806778,0.28316948
56.1773855,45,9.216793,0.5,7.277828,0.29040447
56.1773855,45.5,9.216793,0.5,7.770437,0.2873126
56.1773855,46,9.216793,0.5,8.245544,0.29376486
56.1773855,46.5,9.216793,0.5,8.893891,0.29151842
56.1773855,47,9.216793,0.5,9.470073,0.29305938
56.1773855,47.5,9.216793,0.5,9.750399,0.29491356
56.1773855,48,9.216793,0.5,9.784287,0.29524308
56.1773855,48.5,9.216793,0.5,10.076303,0.30276224
56.1773855,49,9.216793,0.5,10.489919,0.30753535
56.1773855,49.5,9.216793,0.5,10.820825,0.30357873
56.1773855,50,9.216793,0.5,11.165961,0.30604526
66.308172,15,11.04478,0.5,0.24759057,0.1527215
66.308172,15.5,11.04478,0.5,0.15944465,0.15058197
66.308172,16,11.04478,0.5,0.1487467,0.15494794
66.308172,16.5,11.04478,0.5,0.095781595,0.15612535
66.308172,17,11.04478,0.5,0.090992235,0.16636842
66.308172,17.5,11.04478,0.5,0.06435092,0.16997361
66.308172,18,11.04478,0.5,0.04058218,0.16321623
66.308172,18.5,11.04478,0.5,0.04015931,0.14530236
66.308172,19,11.04478,0.5,0.038515188,0.13744047
66.308172,19.5,11.04478,0.5,0.013538901,0.11422689
66.308172,20,11.04478,0.5,0.011953437,0.10796798
66.308172,20.5,11.04478,0.5,0.003171848,0.087972626
66.308172,21,11.04478,0.5,0.000910263,0.07237095
66.308172,21.5,11.04478,0.5,0.000846794,0.064834416
66.308172,22,11.04478,0.5,0.000803489,0.05885952
66.308172,22.5,11.04478,0.5,0.000775526,0.057620153
66.308172,23,11.04478,0.5,0.000711211,0.055829126
66.308172,23.5,11.04478,0.5,0.000705001,0.054977853
66.308172,24,11.04478,0.5,0.000733474,0.052977905
66.308172,24.5,11.04478,0.5,0.000775734,0.05272169
66.308172,25,11.04478,0.5,0.000817622,0.052355617
66.308172,25.5,11.04478,0.5,0.000933843,0.05310782
66.308172,26,11.04478,0.5,0.003050849,0.059330706
66.308172,26.5,11.04478,0.5,0.001097153,0.054339793
66.308172,27,11.04478,0.5,0.001148142,0.055139236
66.308172,27.5,11.04478,0.5,0.001277069,0.05916363
66.308172,28,11.04478,0.5,0.001372925,0.06177738
66.308172,28.5,11.04478,0.5,0.001447389,0.06570978
66.308172,29,11.04478,0.5,0.001607916,0.06865871
66.308172,29.5,11.04478,0.5,0.001815593,0.069151446
66.308172,30,11.04478,0.5,0.002200346,0.075053535
